,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,raga
1406,0.11417165,0.27789438,1616.93209046086,1866.0923243533007,3231.780457865712,0.07467944260352168,-184.95636,112.486565,-18.85887,34.404552,-3.4204698,-10.755705,-6.0906553,-13.398197,-11.97671,-5.151071,-11.273708,-4.2745805,-5.3568845,padi
1407,0.12741993,0.298883,1574.1386434502842,1849.1624267705167,3124.3227743142897,0.07221687246033281,-172.62589,117.320045,-17.963491,35.864643,-1.0826403,-6.915376,-3.462164,-13.319269,-12.627827,-3.0469003,-10.958782,-4.0375433,-2.6972992,padi
1408,0.1179392,0.27522042,1616.2245356717121,1801.8037534785394,3231.322127303841,0.08995070324593653,-192.79927,113.656586,-16.541683,39.97632,-7.680536,-4.287665,-6.8483863,-8.850015,-14.052789,-4.843717,-6.5301185,-2.397639,-0.44863033,padi
1409,0.13846923,0.28524196,1733.5777224060666,1944.249832634915,3334.3465043295278,0.0778268158620356,-149.9587,108.53986,-21.863731,35.072666,0.40231806,-12.85679,-3.8381128,-10.240751,-11.799676,-4.0065336,-11.438088,-6.8966365,-8.193535,padi
1410,0.033372335,0.22843415,1541.4771323738669,1711.2651253524798,2875.8076103848202,0.06730495960719814,-357.485,107.00955,-21.139565,15.321465,-20.029896,-7.614105,-18.419456,-21.318485,-15.770175,-4.0946016,0.43653193,-5.553007,-9.992397,padi
1411,0.03960929,0.25284052,1425.512584886925,1625.26522132146,2687.8170804711685,0.06162321013931889,-335.29446,114.80179,-23.45815,22.758701,-9.136623,-8.709056,-18.86285,-22.814917,-14.282643,-4.5174623,-2.8834198,-2.4515502,-10.042297,padi
1412,0.06268173,0.22742364,1931.7505571723327,1831.1240278564758,3720.394169952109,0.09406065571787926,-267.26895,84.10034,-44.174812,19.781618,-30.765005,-4.798361,-27.100481,-25.855427,-14.627301,-7.310976,-2.2601984,-5.807755,-10.659396,padi
1413,0.032213584,0.21333274,1518.573538564669,1691.3580172499728,2868.699320034346,0.06365721144543343,-351.7053,104.91434,-23.839457,18.810432,-11.015333,-9.593479,-17.058573,-17.723934,-19.492012,-8.072746,-8.111068,-6.9799595,-8.775853,padi
1414,0.080010675,0.24770227,1451.7915392132631,1750.9625924983354,2975.9736713610196,0.060136824569465945,-235.62534,122.78468,-15.465061,27.068668,-23.501738,1.4081007,-10.092357,-18.54871,-16.39062,-12.462928,-9.289115,-4.086492,-5.7201962,padi
1415,0.07776764,0.27951866,1394.2807650937643,1750.772388999842,2866.1993351514125,0.056416514488196595,-223.1637,132.51628,-12.331727,28.700382,-16.088354,6.564164,-6.4286513,-16.62036,-14.709125,-9.213916,-11.109543,-0.9401332,-7.261587,padi
1416,0.12708078,0.29846492,1821.77370450616,1933.7416350164137,3724.0274813153055,0.08686833337364551,-144.00737,111.14486,-21.678417,27.532135,-23.010017,9.464851,-12.40142,-18.04206,-8.071483,-3.403002,-7.8028197,1.1738719,-2.9525805,padi
1417,0.08550079,0.28530264,1463.4501366638265,1769.5942738028982,2914.157378489019,0.06008958373645511,-215.0718,129.36842,-14.3253765,25.62435,-13.921213,5.5195856,-9.144603,-13.462014,-13.172658,-8.927633,-9.851059,-1.547777,-5.354276,padi
1418,0.11301085,0.27524322,1782.7917187431085,1855.9238216564374,3617.8281234882934,0.08518693764512383,-159.26584,113.641075,-25.64357,37.064426,-18.036373,10.784601,-14.125305,-20.409319,-7.104651,-4.8753257,-9.32806,-1.9455214,-4.5198445,padi
1419,0.11596011,0.3130384,1569.4490703310323,1829.1787497972487,3207.1722733347037,0.06643875169311146,-162.19435,124.65137,-19.496141,29.140934,-14.606155,7.1300807,-8.740144,-14.931889,-12.69253,-5.5580626,-9.58516,-1.2401445,-6.089765,padi
1420,0.06462003,0.21885405,1859.6911445195094,1993.7833163113155,3580.0866850389416,0.071467821812113,-258.57446,81.961136,-35.379112,33.30017,-4.535227,-22.38636,-24.52692,-20.894066,-10.399066,-7.726596,-14.94865,-4.647129,-9.969525,dhanyasi
1421,0.07211661,0.22793563,1847.715009866018,1998.4977949026838,3466.0707078112905,0.07346705386513158,-239.65674,82.904884,-40.19602,25.299053,-3.5282235,-23.645641,-27.139929,-21.52971,-13.892232,-5.2277365,-13.72942,-7.729337,-11.141769,dhanyasi
1422,0.07292792,0.24148333,1767.5588195278337,1899.0892015073755,3266.763579660894,0.0745226030379257,-234.07507,91.785194,-43.360535,22.948252,-6.033987,-24.080542,-30.94417,-24.39019,-16.318298,-3.4448643,-13.424487,-9.909781,-11.7825365,dhanyasi
1423,0.071533106,0.23060961,1917.957929427174,2006.3989080611275,3517.903727717444,0.0854945699496904,-235.3495,81.067085,-40.917805,19.462587,-9.032862,-27.400173,-26.290943,-19.67695,-14.694821,-5.6298766,-13.107729,-11.7168455,-8.702827,dhanyasi
1424,0.03410843,0.21645127,2324.4644146370956,1861.4255416757715,3970.4593245089977,0.16085390262190402,-314.82605,66.12396,-31.685856,32.374073,-27.72025,-27.936548,-11.278703,-16.371607,-18.83256,-6.150138,0.61879265,11.741299,7.6781273,dhanyasi
1425,0.11077306,0.270546,1869.338306858389,1971.4553989366948,3624.2364180715463,0.09074510509384674,-185.69826,95.80849,-27.556217,28.712093,-4.4489455,-16.62242,-7.6120176,-21.003073,-10.526584,-2.0337012,-12.98052,-5.783065,-8.153965,dhanyasi
1426,0.14072193,0.26672733,1791.7546729798912,2041.9318448796432,3579.6533543258997,0.07639749721845976,-153.11061,99.80359,-15.162339,40.18916,-0.48456454,-14.787336,-5.338174,-16.074703,-13.129007,-6.089793,-17.861729,-2.836701,-8.66978,dhanyasi
1427,0.096383154,0.31798363,1629.0730603441225,1844.6845352119265,3165.664190995066,0.08609698505224458,-205.98718,111.676315,-16.608826,37.645782,-0.056323614,-7.049806,-7.4204826,-9.381832,-8.617998,-3.1103728,-8.81073,-4.835583,0.858299,dhanyasi
1428,0.1381966,0.28519908,1871.5364116695248,2000.2935648896478,3506.337130992405,0.08606410543246903,-143.03792,100.34519,-23.619377,36.059536,-0.011211667,-16.043388,-9.349689,-5.956539,-12.060224,-8.506593,-10.321011,-5.130955,-8.04171,dhanyasi
1429,0.16767383,0.3121917,1762.0308497717836,1961.0875639145424,3390.6378306102456,0.07833285966524768,-120.87862,109.531494,-22.917646,33.97631,-0.99210286,-12.796276,-7.906696,-7.988546,-10.865459,-5.2876296,-10.50797,-3.0879478,-8.941736,dhanyasi
1430,0.08522098,0.20169759,1849.6797599124664,2076.7497615366647,3709.736111394419,0.06318206388707572,-258.831,76.85346,-17.15453,29.451235,-3.2881255,-23.12616,-14.32736,-15.008455,-16.888538,-9.650081,-10.948478,-5.0028462,-8.641055,jaganmohini
1431,0.08522098,0.20169759,1849.6797599124664,2076.7497615366647,3709.736111394419,0.06318206388707572,-258.831,76.85346,-17.15453,29.451235,-3.2881255,-23.12616,-14.32736,-15.008455,-16.888538,-9.650081,-10.948478,-5.0028462,-8.641055,jaganmohini
1432,0.1296298,0.24144778,1846.9604348682083,2093.4900859610566,3690.4236955368797,0.07494203519364664,-171.5437,91.35639,-16.74547,35.588158,0.64585924,-11.108202,-4.31451,-10.980006,-10.434819,-4.159962,-11.891231,-2.2174752,-8.816282,jaganmohini
1433,0.13980795,0.2513538,1841.9780016114332,2096.3073077557133,3621.157621777089,0.07228687309617059,-164.64485,92.30495,-15.447026,35.2973,2.3029366,-12.00116,-4.254294,-11.631033,-10.892534,-5.5041766,-11.805893,-4.4625955,-9.313719,jaganmohini
1434,0.124278545,0.27223244,1651.1717352445507,1990.4782567254938,3334.722916326697,0.0645372674608355,-194.6558,101.12639,-6.6525135,44.718887,6.681737,-7.3679795,-0.6652691,-11.590946,-8.1481285,-4.8374825,-10.53209,1.5702658,-5.46263,jaganmohini
1435,0.123071685,0.2731049,1459.7547919895733,1806.7130073175792,3008.8856350970955,0.05960260960617929,-195.68889,113.7342,-12.3762665,46.197857,2.5689518,-9.144716,-1.9638349,-13.534181,-11.3742075,-6.2726345,-13.397778,1.713936,-6.3125706,jaganmohini
1436,0.15138231,0.25096834,1854.444359211187,2034.3413438324746,3588.0894434358684,0.08263597081701479,-150.71877,91.208534,-23.483923,29.592993,-1.7497388,-10.68317,-9.359614,-14.9870825,-10.9922905,-0.31290808,-11.281063,-5.688905,-11.739191,jaganmohini
1437,0.15692297,0.2590058,1701.9346705784974,1970.4653844180361,3379.8227016359333,0.06939543216927763,-159.43011,101.35161,-15.78158,33.475674,0.048748337,-5.456485,-5.4376388,-11.5215225,-8.84981,-1.5894135,-10.496279,-1.3865613,-8.96834,jaganmohini
1438,0.15840094,0.26283637,1822.6334571618388,2056.2308281847554,3608.4419748490536,0.0758697270724543,-149.8911,95.83192,-13.554804,33.31547,0.49017817,-6.7778034,-3.978686,-14.091203,-10.478663,-2.7415237,-12.318991,-2.0426204,-7.027194,jaganmohini
1439,0.14104447,0.27785653,1717.2264221861597,1976.783686114398,3442.0422267664817,0.07266253943646649,-166.7959,100.69279,-14.814293,40.312023,3.0233772,-9.089387,-2.4994638,-10.556702,-9.700746,-1.4005883,-9.589057,-2.3038726,-6.2792706,jaganmohini
1440,0.09746428,0.21950945,1499.5705325036843,1737.0390693929369,3103.631232766544,0.0700286770752709,-222.97194,114.46489,-30.399248,30.99121,-9.717554,-8.723894,-10.864203,-6.7904563,-30.222748,-11.849677,-10.161698,-11.260909,0.39353493,jaganmohini
1441,0.13236392,0.27608347,1599.5099739319974,1799.5871890394305,3162.3725442325367,0.07300144821497678,-163.62314,123.722984,-22.977978,26.70757,-9.992419,-2.98309,-8.869528,-6.5745134,-30.492575,-8.21279,-9.261681,-5.251679,0.14688776,jaganmohini
1442,0.16357149,0.30926257,1710.0656926329304,1874.04068018806,3407.8877263024865,0.07735516338525542,-113.689026,120.6876,-25.527777,25.78206,-10.265243,-6.6260138,-8.28271,-2.1764348,-29.604673,1.7922001,-8.206955,0.91831684,1.2566949,jaganmohini
1443,0.15927918,0.31278074,1715.6280585321347,1909.9488974703409,3423.795963440886,0.07670361781636997,-121.87531,116.78507,-22.73317,23.247519,-12.853878,-2.3567042,-9.387659,-3.6888583,-25.99011,-1.6881465,-12.595756,2.2262795,2.4556384,jaganmohini
1444,0.15352543,0.26832995,1647.1552246910146,1839.4018513807457,3299.4883817784926,0.0702100818740325,-131.49565,118.21623,-29.573227,25.955235,-13.069018,-4.1135902,-13.407686,-6.555969,-29.783775,-4.305729,-8.54661,-1.8371029,-0.8565438,jaganmohini
1445,0.15263537,0.23334888,1832.2069156307048,1983.0741547734165,3722.4441575561145,0.07592924608165634,-132.95064,105.099846,-22.836145,27.020365,-16.600458,1.0434536,-15.751587,-4.674946,-26.284664,0.19497265,-8.994863,-7.8525467,2.8412194,jaganmohini
1446,0.10492944,0.3152739,1573.180370957853,1792.8268594659812,3055.981520897833,0.07156986201141641,-191.29903,126.664825,-23.0547,22.496475,-5.649196,0.9206772,-10.765953,-5.363668,-21.304451,-5.5467987,-8.390041,-4.015809,1.7281362,jaganmohini
1447,0.085767895,0.34272853,1652.746258607531,1881.3774065045477,3235.0971044770704,0.08063594475619196,-181.35797,122.964554,-22.495794,21.331665,-8.494381,4.9733405,-8.284629,-1.358777,-16.636574,-7.649173,-12.093326,1.8817058,-0.31496271,jaganmohini
1448,0.15784127,0.32913107,1686.4476816192,1829.217337828074,3311.604975177777,0.07731359145220588,-119.669525,123.91003,-28.002403,28.802586,-5.0666766,-5.3866687,-11.992135,-1.1463284,-18.912306,-2.6378615,-12.366224,1.9341824,1.6224957,jaganmohini
1449,0.14591983,0.30821684,1696.2496331625293,1864.5323698418401,3344.6547753301566,0.07643528988486842,-128.01686,119.19979,-28.056263,24.94791,-9.228077,-2.5955791,-13.770449,-4.624425,-24.912037,-4.069548,-9.824733,-0.05940034,0.4830217,jaganmohini
1450,0.017550202,0.31185916,1852.5944601367175,2113.0674322361533,3890.234314569152,0.08569698522586634,-311.91135,110.86006,-14.817013,18.833254,-6.620678,11.993979,-14.194285,-6.4076123,-0.6478933,-10.055417,-6.5966935,-0.55695117,-5.6407814,karnataka devagandhari
1451,0.017550202,0.31185916,1852.5944601367175,2113.0674322361533,3890.234314569152,0.08569698522586634,-311.91135,110.86006,-14.817013,18.833254,-6.620678,11.993979,-14.194285,-6.4076123,-0.6478933,-10.055417,-6.5966935,-0.55695117,-5.6407814,karnataka devagandhari
1452,0.028558189,0.36675036,1650.1315902291271,2006.2024717689603,3429.722247737469,0.07769050220451733,-262.73965,125.38115,-10.574335,20.644276,-7.5601935,12.442138,-13.082085,-4.2585726,-1.8313082,-12.10465,-7.050135,-0.33308443,-8.948558,karnataka devagandhari
1453,0.032383826,0.36680287,1800.4886808587062,2117.1041331203446,3911.4876926535426,0.08599913946472772,-242.90796,117.90264,-8.302639,18.907175,-11.400787,13.410302,-13.03279,-3.9674208,-1.2837443,-12.401485,-6.1474924,-1.177389,-8.743846,karnataka devagandhari
1454,0.03141419,0.36202624,1864.1615292007868,2220.4289976770488,4193.937758644029,0.09382009978341584,-251.36084,111.44338,1.0189375,21.474518,-9.825717,16.387903,-12.810898,-2.5529976,-1.3215705,-14.204478,-2.887288,-2.2505462,-14.204503,karnataka devagandhari
1455,0.039119154,0.37272805,1821.6698983495646,2152.984446460106,3948.091472965656,0.08814020440129951,-225.4416,115.52238,-5.2725744,18.281618,-10.513863,12.155022,-13.310358,-5.348072,-3.2165456,-13.430997,-2.9208834,-0.35975963,-11.644519,karnataka devagandhari
1456,0.030186761,0.3908536,1745.4925382893111,2100.1294585907344,3771.015522267559,0.08246695641243812,-250.81802,120.35771,-5.179147,21.21384,-9.818539,12.934786,-13.430642,-4.9511213,0.005437034,-12.366372,-6.144159,-2.718243,-8.889263,karnataka devagandhari
1457,0.0407413,0.35597384,1960.743703530804,2240.6734038698296,4182.584856996442,0.09943654277537128,-222.02937,108.286415,-4.962534,17.570469,-5.45787,10.633363,-14.999443,-4.3613095,-3.6349306,-12.164335,-3.508027,-1.1580789,-9.834417,karnataka devagandhari
1458,0.04801658,0.35308525,1907.5335350097123,2181.5589455981044,4105.233220770808,0.09061303469214109,-203.36655,111.25771,-7.4775753,18.581581,-10.827063,11.518011,-15.055604,-5.6382127,0.53346163,-14.858117,-6.969806,-0.26069263,-11.385493,karnataka devagandhari
1459,0.041838855,0.3823733,1774.4091633270896,2107.02832589783,3850.685708829672,0.08391608814201733,-220.89433,118.378,-7.959087,20.277431,-13.897072,8.859366,-14.665092,-7.188664,-1.7004932,-12.8136835,-5.9677143,-1.2437576,-7.17921,karnataka devagandhari
1460,0.119795874,0.36790386,1347.8870192050772,1774.807870388926,2532.20337498131,0.04490668921949761,-191.06877,136.09462,-5.1765156,19.861214,7.13787,17.643908,-11.051389,-10.599977,-9.251537,-3.0040693,-2.843955,-2.89313,-5.184504,karnataka devagandhari
1461,0.119795874,0.36790386,1347.8870192050772,1774.807870388926,2532.20337498131,0.04490668921949761,-191.06877,136.09462,-5.1765156,19.861214,7.13787,17.643908,-11.051389,-10.599977,-9.251537,-3.0040693,-2.843955,-2.89313,-5.184504,karnataka devagandhari
1462,0.121971376,0.35972038,1472.6484269736106,1827.311385328808,2800.4153895035884,0.05930748168361244,-187.0412,124.84078,-11.191903,20.159761,1.2047795,12.337195,-11.130917,-11.984237,-10.404819,-1.2975438,-4.3516455,-3.592127,-7.977058,karnataka devagandhari
1463,0.06338422,0.32706803,1812.7360826109855,1837.5973839554981,3479.235022147877,0.09310363088118022,-236.25302,106.074585,-35.292526,25.393309,-5.084572,-5.4389586,-5.9717083,-15.459456,-12.652408,-1.211677,-2.5353167,-1.9869484,-5.6258845,karnataka devagandhari
1464,0.012688295,0.26262757,1480.327869748446,1662.7030040843902,2770.0388055098683,0.079929382226874,-393.48337,136.55374,-35.734653,25.213062,2.8635585,-12.614823,-5.595483,-12.626944,-17.072474,3.1980152,-7.1330056,-9.001938,-6.3188853,karnataka devagandhari
1465,0.07858887,0.23431358,1882.805586840087,1861.4602172063142,3586.6949784128287,0.09360203598484848,-214.22603,98.296074,-38.41208,26.793442,-13.991907,-18.69219,-5.355084,-18.012737,-19.741585,-7.4176574,-12.706478,0.2777375,-7.1438537,karnataka devagandhari
1466,0.1014705,0.3011084,1843.4250858837302,1827.2815926514033,3558.8769648063694,0.09331194863935406,-166.29752,108.41068,-38.080868,37.681164,-8.151934,-12.156438,-5.418422,-15.2101965,-16.045424,-4.7704453,-8.801136,3.5397875,-10.3402195,karnataka devagandhari
1467,0.08259625,0.26785794,1590.05508660265,1756.6197375610539,3114.9220735832837,0.07501853443979266,-208.10895,120.369446,-29.874184,29.330713,-6.840283,-5.284204,-6.75974,-15.204495,-23.210955,-5.9821706,-6.507083,-4.761929,-5.805908,karnataka devagandhari
1468,0.11424567,0.28680214,1786.3206852741412,1812.852873845539,3479.887543454695,0.09216055497408293,-168.80278,109.2012,-33.48055,36.13148,-9.598992,-6.8664174,-7.53225,-13.690253,-21.098972,-2.1659992,-7.461807,-4.033576,-10.806281,karnataka devagandhari
1469,0.1146241,0.28378415,1759.5797904470985,1778.9285563777514,3414.532383092853,0.08762857294158692,-162.75845,112.25395,-38.42787,34.304646,-10.224234,-13.126751,-5.6259212,-17.550549,-19.615248,-4.327013,-12.18902,-0.6239258,-11.046678,karnataka devagandhari
1470,0.008055816,0.24278872,2045.2919268508451,2216.13415809603,4301.1156584087175,0.10103037925696594,-433.86557,91.96168,-14.565624,20.068808,-3.7088537,14.160949,-7.922862,0.17533705,0.7190838,-5.692455,1.0101427,1.2370703,-6.6019025,kalavathi
1471,0.010416327,0.27179572,1951.6201196801853,2139.4324610800986,4088.233612343992,0.08837361527670279,-388.30054,101.511925,-18.88367,18.329044,-8.865943,14.436697,-11.126488,-9.292486,-0.62226677,-8.058675,-1.2457807,3.5862412,-9.076057,kalavathi
1472,0.010756352,0.2784781,1881.198050162982,2060.268456372673,3903.543062475813,0.08971185359423374,-378.81,108.087135,-22.767654,19.6965,-10.393885,8.78886,-11.5796385,-9.762941,-1.4837002,-9.303463,-2.1099975,5.1347466,-8.341081,kalavathi
1473,0.012698779,0.28558722,2081.725968241872,2167.5030465202885,4414.831637450416,0.10209877793633901,-349.64502,98.53435,-24.224504,10.616451,-16.12146,12.456608,-14.242624,-11.705494,-1.4932024,-12.670052,1.2280289,3.5422614,-13.280503,kalavathi
1474,0.0063783834,0.22632064,2119.755531037382,2084.8425951646423,4224.666120688613,0.11003863922213622,-417.4126,89.134514,-32.453,25.804092,-10.466423,10.115673,-1.9788059,4.179074,0.8649631,-8.502391,-10.841761,2.2094467,2.6421614,kalavathi
1475,0.026857577,0.3128273,2032.2166331600652,2190.511144909139,4466.089660833494,0.1204807529508514,-260.34882,105.235344,-4.027576,25.488897,-15.747853,19.225786,-16.324564,-2.5707166,0.1973139,-15.061691,1.4769835,-0.5753994,-10.532043,kalavathi
1476,0.026856594,0.32401603,1813.49287563904,2065.0706769424314,3953.2010955338137,0.08677422963428792,-263.79672,115.66937,-13.084098,26.315166,-12.588237,12.857877,-9.021818,-6.014964,1.7595983,-13.972791,-8.3553095,1.6108966,-8.601439,kalavathi
1477,0.013101513,0.3306809,1793.6079220559648,2041.3589678397698,3769.652205428841,0.09481310770607586,-359.1619,110.518845,-13.752416,30.228212,-7.048138,13.23242,-4.130215,-1.2391453,2.7718604,-10.669945,-7.151011,1.0410181,-3.6355834,kalavathi
1478,0.050669603,0.37120727,1742.615447029015,1989.0443209051439,3568.5034217480165,0.10349937415344428,-205.56114,118.54438,-14.086905,29.771334,-9.04887,6.995089,-5.290583,1.5436056,-5.435189,-16.532248,-8.436631,-1.838449,-2.4474685,kalavathi
1479,0.030697238,0.34234306,1903.5580795708497,2083.0207357296295,4090.4419323239163,0.09892683944465944,-245.55196,110.136765,-17.491549,24.729307,-13.791261,12.184792,-11.868022,-4.4595194,-2.8138702,-12.930078,-6.7993903,0.83345747,-6.15312,kalavathi
1480,0.015424322,0.30632794,1996.3840883886899,2176.7353416742444,4223.291129002999,0.09350359181501548,-322.8809,101.943954,-15.593411,23.914663,-5.88725,10.577821,-19.654076,-5.764899,0.8989922,-12.798973,-5.7106667,2.052833,-5.4840345,kamboji
1481,0.02163155,0.3454767,1955.3732562657167,2147.628975945086,4187.724677401799,0.09481424148606811,-273.90503,107.51121,-15.293295,26.123537,-9.125198,11.187166,-15.321039,-7.6511164,-1.3252186,-11.805558,-7.8413844,0.18997933,-6.570863,kamboji
1482,0.01969733,0.31305772,2030.3201947595896,2242.419655585907,4283.240766495743,0.10320723684210527,-291.39706,103.26223,-9.906688,23.050865,-7.5625467,11.18772,-12.390471,-5.068518,-0.6843528,-12.930203,-4.833627,-1.2761118,-6.854385,kamboji
1483,0.028675295,0.3352269,2044.480133838912,2259.7651190768047,4420.381603890528,0.10604584401606038,-243.016,104.03824,-9.053844,21.314362,-8.818745,11.9573145,-10.094684,-6.9831133,0.60521924,-11.974575,-5.2736783,1.0296355,-8.995646,kamboji
1484,0.009476464,0.2950982,1771.0912409884827,2082.046814444146,3739.14405657411,0.08936075972329721,-379.0952,114.880684,-9.526263,21.317244,-3.8438566,15.594164,-7.6173854,0.035335578,-2.0184546,-11.525385,-8.77633,0.42548165,1.4569378,kamboji
1485,0.007585575,0.28838843,1854.4397699473082,2170.185241027939,4032.8672804699595,0.09628550998935759,-389.74176,110.61029,-7.988851,23.001411,-3.3402104,15.998597,-10.10774,1.5676861,-2.6946113,-8.993908,-6.458313,0.18159722,0.2925534,kamboji
1486,0.011469422,0.26968613,2380.7299100591526,2494.8067731340984,4987.119843568596,0.13259330253482973,-337.0039,85.5118,-5.515052,20.363632,-3.6459186,16.946558,-10.085886,-9.610558,5.5165954,-14.964242,-2.5568454,-3.6237645,-8.446986,kamboji
1487,0.01888731,0.2676852,2492.3901550092824,2333.954032470656,5173.518716440112,0.15036983903347523,-288.7738,80.52028,-11.862499,27.508629,-13.826657,12.699125,-12.384401,2.3069086,0.44722936,-7.9701605,-3.1641808,3.2645109,0.5558413,kamboji
1488,0.031624943,0.3226615,1903.6204664953927,2157.2297863284316,4025.808989817144,0.09975827810565016,-253.62553,109.04638,-9.663816,24.61733,-6.9792457,8.916333,-8.871311,0.33083814,-3.126105,-13.727322,-7.16568,-1.4012614,-3.4960756,kamboji
1489,0.0312974,0.32441986,1964.1734693793483,2221.0923992625653,4258.765914491824,0.0944850673616486,-241.30014,108.70956,-7.8654914,19.219965,-9.726258,11.466511,-14.485908,-5.02269,-2.0172293,-11.4432745,-4.2577477,-0.6717054,-8.550788,kamboji
1490,0.034511972,0.23770753,2335.9907328985855,2394.804398992589,4958.253351453657,0.10416225752225232,-287.9041,70.394264,-18.742548,10.803571,-7.1520457,8.187261,-18.853943,-14.921731,-8.970966,-9.256802,2.6255045,-0.9101558,-10.096792,kamboji
1491,0.032895155,0.23819663,2255.1069414462568,2335.355336358438,4729.813066134143,0.10287881857101393,-291.5991,77.03368,-19.455666,11.160264,-8.950609,10.344554,-16.954464,-13.111312,-11.000671,-7.512387,1.3452133,-0.33307838,-9.080642,kamboji
1492,0.035418328,0.23384011,2053.9661710842925,2232.4898313735184,4300.798993656879,0.07953466645704334,-277.25238,88.46707,-19.98141,12.545132,-7.339314,4.141592,-23.384544,-16.255512,-12.051169,-11.509313,3.341167,-5.6941986,-12.717259,kamboji
1493,0.031218821,0.26087797,1890.1123027924857,2158.766441603162,3983.9675761597814,0.0756975770365712,-296.68823,95.33627,-18.940208,13.572968,-8.795785,9.378637,-13.213084,-15.649101,-15.093856,-6.405953,0.23590778,-1.4362669,-7.8083572,kamboji
1494,0.02431801,0.19252576,2434.261322737759,2401.6677008266915,4994.294800182614,0.12120108117260062,-325.157,67.43601,-20.602718,10.533799,-12.615581,9.466679,-12.692664,-9.347538,-9.062027,-6.8360934,-2.4402735,-1.1884028,-4.856253,kamboji
1495,0.025019236,0.1885382,2432.5549460961734,2251.8813503951956,4754.362917684549,0.1182124371130031,-309.5556,64.6868,-29.805595,8.2123165,-17.606743,4.3158765,-8.108355,-11.571369,-14.605541,2.23066,4.9830093,4.144104,4.485371,kamboji
1496,0.045002256,0.28061685,2213.5490576282277,2404.719868011547,4877.445506754305,0.10041700428115326,-231.0827,92.09728,-9.80189,12.10157,-8.791749,13.778703,-10.553057,-7.9829874,-6.3865137,-8.831141,-0.15119296,1.0810207,-10.071508,kamboji
1497,0.10468613,0.22215635,2254.8380618338956,2338.6001066939966,4816.937539304373,0.09200662429856811,-148.05344,81.35152,-14.42684,12.04448,-16.696577,11.181469,-16.98235,-9.761228,-6.874793,-10.019592,1.4487146,0.21712624,-13.268296,kamboji
1498,0.030373285,0.53442407,2096.0393233728355,2400.51093267133,4640.855270716428,0.106135790562113,-226.95607,108.47927,-2.8348207,8.465962,-8.888548,15.943689,-4.4926705,2.7052808,-2.9658468,-5.0477047,-7.9628296,5.555119,-4.8097425,kamboji
1499,0.032702953,0.53226095,2117.5081449531795,2408.2211555438994,4679.955034285507,0.10367208663893189,-216.6168,108.14336,-4.4189777,7.7374697,-8.185793,14.772709,-4.305066,4.1463304,-2.9897017,-4.1080337,-6.907781,5.380031,-4.9324756,kamboji
1500,0.023039874,0.2124077,1604.6700181001463,1916.0417818045778,3157.9309044238585,0.06202078898993808,-392.09882,105.10898,-18.852493,30.556616,0.53024507,-14.954588,-6.838512,-21.385416,-6.1505837,0.41146332,-6.652757,0.1526894,1.8035944,kamboji
1501,0.023113064,0.21010086,1456.1185113008462,1867.7327919825339,2902.4324493880613,0.04641166190982972,-383.1306,111.944565,-20.829443,30.423931,4.711248,-12.891689,-4.823299,-19.945967,-7.5935884,0.8331958,-9.4000025,2.453457,0.41674313,kamboji
1502,0.028341904,0.22483495,1539.019576535898,1880.040304430447,3178.4224471809694,0.053586221700851394,-355.6034,104.503136,-24.424026,33.580967,-2.1870012,-14.49281,-6.245282,-20.835892,-6.4759345,0.010811159,-11.23068,-1.5616475,-1.1186665,kamboji
1503,0.032955766,0.22384095,1609.3509754670665,1881.5825183846687,3331.1381903964298,0.05397170689821981,-331.3917,99.98097,-30.501968,36.01548,-4.7717414,-20.093838,-9.443464,-21.742792,-6.509036,-1.9081169,-11.296505,-2.4645386,2.663688,kamboji
1504,0.009881957,0.21646959,2761.501771698802,2312.5669874822433,5151.135518454915,0.18119882872968265,-405.69083,62.380302,-17.224773,22.006289,-16.464802,0.13287397,-12.497582,-10.357564,2.114504,2.393337,12.169922,10.810193,7.2590303,kamboji
1505,0.0404613,0.24735866,1528.4116532672463,1947.1624142318901,3244.0470503579722,0.05075933025348297,-303.76373,112.11958,-10.298405,36.171894,0.6895423,-4.069676,-1.1652099,-13.527323,-8.089433,-3.9330337,-13.537687,-0.282968,-0.5401091,kamboji
1506,0.061840378,0.24034274,1823.061945955088,1995.4526128044824,3594.5115978134677,0.07272140455688854,-245.90431,96.1552,-26.148071,21.351269,-6.733043,-13.15293,-4.989587,-12.768728,-9.506517,6.835173,-18.641161,-3.8234565,-1.7670898,kamboji
1507,0.029262112,0.23774198,1895.7907683782375,1949.7330751089494,3599.4949010134483,0.09745141374806501,-305.58115,97.93981,-29.3374,21.576736,-6.829618,0.035676938,-9.773403,-11.312206,-6.1940546,-8.364508,-9.010378,4.598635,4.5283413,kamboji
1508,0.026009899,0.44424286,1551.6614518280808,2043.8577756020236,3161.522549372339,0.0540601417376161,-318.9323,131.7357,5.3111434,11.098569,0.74637794,10.747202,-14.549792,-5.3064265,-7.0758696,-3.8361197,-7.111575,-2.2012143,-5.7093987,kamboji
